date-time,pos,Asset,price,ts,btc_24hr_pc,PnL
20-10-2022 07:45:01,el,BTC,19034.29,1666237501,0.0,0
20-10-2022 09:03:01,es,BTC,19169.23,1666242181,0.0,0.71
20-10-2022 09:48:00,xs,BTC,19137.48,1666244880,0.0,0.17
20-10-2022 09:48:00,el,BTC,19137.48,1666244880,0.0,0
20-10-2022 12:03:01,xl,BTC,19156.44,1666252981,0.0,0.1
20-10-2022 12:03:01,es,BTC,19156.57,1666252981,0.0,0
20-10-2022 12:42:01,xs,BTC,19138.47,1666255321,0.0,0.09
20-10-2022 12:42:01,el,BTC,19138.55,1666255321,0.0,0
20-10-2022 19:09:00,es,BTC,19306.47,1666278540,0.0,0.88
20-10-2022 19:57:00,xs,BTC,19268.96,1666281420,0.0,0.19
20-10-2022 19:57:00,el,BTC,19269.27,1666281420,0.0,0
21-10-2022 00:12:00,xl,BTC,19060.97,1666296720,0.0,-1.08
21-10-2022 00:12:00,es,BTC,19060.97,1666296720,0.0,0
21-10-2022 01:15:01,el,BTC,19047.25,1666300501,0.0,0.07
21-10-2022 01:30:00,es,BTC,19067.96,1666301400,0.0,0.11
21-10-2022 03:21:00,xs,BTC,19022.64,1666308060,0.0,0.24
21-10-2022 03:21:00,el,BTC,19022.65,1666308060,0.0,0
21-10-2022 04:06:01,es,BTC,19038.77,1666310761,0.0,0.08
21-10-2022 09:42:01,xs,BTC,19053.54,1666330921,0.0,-0.08
21-10-2022 09:42:01,el,BTC,19053.54,1666330921,0.0,0.0
21-10-2022 10:57:01,es,BTC,19037.21,1666335421,0.0,-0.09
21-10-2022 11:15:01,xs,BTC,19013.87,1666336501,0.0,0.12
21-10-2022 11:15:01,el,BTC,19013.87,1666336501,0.0,0
21-10-2022 14:03:00,es,BTC,19004.45,1666346580,0.0,-0.05
21-10-2022 21:24:00,el,BTC,19111.35,1666373040,0.0,-0.56
21-10-2022 21:42:00,xl,BTC,19125.4,1666374120,0.0,0.07
21-10-2022 21:42:00,es,BTC,19125.57,1666374120,0.0,0.07
21-10-2022 22:51:01,xs,BTC,19139.8,1666378261,0.0,-0.07
21-10-2022 22:51:01,el,BTC,19139.8,1666378261,0.0,-0.07
22-10-2022 05:15:01,es,BTC,19164.31,1666401301,0.0,0.13
22-10-2022 09:36:01,xs,BTC,19148.74,1666416961,0.0,0.08
22-10-2022 09:36:01,el,BTC,19148.74,1666416961,0.0,0
22-10-2022 13:57:00,xl,BTC,19144.46,1666432620,0.0,-0.02
22-10-2022 13:57:00,es,BTC,19144.46,1666432620,0.0,-0.02
22-10-2022 14:33:01,xs,BTC,19156.48,1666434781,0.0,-0.06
22-10-2022 14:33:01,el,BTC,19156.48,1666434781,0.0,0
22-10-2022 15:54:00,es,BTC,19177.25,1666439640,0.0,0.11
22-10-2022 15:54:00,xl,BTC,19177.25,1666439640,0.0,0.0
22-10-2022 16:51:00,el,BTC,19189.47,1666443060,0.0,0
22-10-2022 20:15:00,xl,BTC,19215.06,1666455300,0.0,0.13
22-10-2022 20:15:01,es,BTC,19216.02,1666455301,0.0,0
23-10-2022 00:36:01,xs,BTC,19186.47,1666470961,0.0,0.15
23-10-2022 00:36:01,el,BTC,19186.47,1666470961,0.0,0
23-10-2022 01:15:01,xl,BTC,19193.34,1666473301,0.0,0.04
23-10-2022 01:15:01,es,BTC,19193.97,1666473301,0.0,0
23-10-2022 02:57:01,xs,BTC,19192.48,1666479421,0.0,0.01
23-10-2022 02:57:01,el,BTC,19192.48,1666479421,0.0,0
23-10-2022 10:30:01,xl,BTC,19172.35,1666506601,0.0,-0.1
23-10-2022 10:30:01,es,BTC,19173.64,1666506601,0.0,0
23-10-2022 12:15:01,xs,BTC,19165.99,1666512901,0.0,0.04
23-10-2022 12:15:01,el,BTC,19165.99,1666512901,0.0,0
23-10-2022 13:51:00,es,BTC,19182.73,1666518660,0.0,0.09
23-10-2022 20:36:00,xs,BTC,19182.54,1666542960,0.0,0.0
23-10-2022 20:36:00,el,BTC,19183.14,1666542960,0.0,0
24-10-2022 01:30:01,es,BTC,19485.65,1666560601,0.0,1.58
24-10-2022 02:03:00,xs,BTC,19575.03,1666562580,0.0,-0.46
24-10-2022 02:03:00,el,BTC,19572.31,1666562580,0.0,0
24-10-2022 02:42:00,es,BTC,19626.3,1666564920,0.0,0.28
24-10-2022 06:00:01,xs,BTC,19412.13,1666576801,0.0,1.1
24-10-2022 06:00:02,el,BTC,19411.29,1666576802,0.0,0
24-10-2022 06:45:01,xl,BTC,19441.25,1666579501,0.0,0.15
24-10-2022 06:45:01,es,BTC,19441.25,1666579501,0.0,0
24-10-2022 08:24:01,xs,BTC,19315.74,1666585441,0.0,0.65
24-10-2022 08:24:01,el,BTC,19315.74,1666585441,0.0,0
24-10-2022 10:00:02,es,BTC,19334.31,1666591202,0.0,0.1
24-10-2022 15:33:01,el,BTC,19400.66,1666611181,0.0,-0.34
24-10-2022 16:21:00,xl,BTC,19394.69,1666614060,0.0,-0.03
24-10-2022 16:21:01,es,BTC,19396.27,1666614061,0.0,0
25-10-2022 00:45:01,xs,BTC,19349.09,1666644301,0.0,0.24
25-10-2022 00:45:01,el,BTC,19349.08,1666644301,0.0,0
25-10-2022 01:18:00,es,BTC,19345.7,1666646280,0.0,-0.02
25-10-2022 01:18:01,xl,BTC,19345.7,1666646281,0.0,0.0
25-10-2022 02:39:01,el,BTC,19345.69,1666651141,0.0,0
25-10-2022 07:06:00,xl,BTC,19312.44,1666667160,0.0,-0.17
