date-time,pos,Asset,price,ts,btc_24hr_pc,PnL
21-07-2022 18:15:01,es,BTC,22515.7,1658412901,0.0,-6.91
22-07-2022 01:00:01,el,BTC,23121.92,1658437201,0.0,-2.62
22-07-2022 14:30:01,xl,BTC,23460.91,1658485801,2.13,1.47
23-07-2022 15:15:01,es,BTC,22416.97,1658574901,-4.41,0
23-07-2022 22:00:01,xs,BTC,22028.9,1658599201,-4.28,1.76
25-07-2022 04:45:02,es,BTC,22367.29,1658709902,-0.85,0
25-07-2022 07:00:01,xs,BTC,21951.94,1658718001,-2.3,1.89
25-07-2022 08:30:02,es,BTC,21836.18,1658723402,-2.29,0
25-07-2022 23:30:02,xs,BTC,21639.96,1658777402,-4.9,0.91
26-07-2022 02:30:02,es,BTC,21622.49,1658788202,-5.26,0
26-07-2022 04:00:04,xs,BTC,21308.7,1658793604,-5.61,1.47
26-07-2022 04:00:06,es,BTC,21305.52,1658793606,-5.61,0
26-07-2022 04:45:02,xs,BTC,21047.0,1658796302,-5.84,1.23
26-07-2022 17:30:04,es,BTC,20938.29,1658842204,-4.51,0
27-07-2022 22:45:03,el,BTC,22462.0,1658947503,7.79,-6.78
27-07-2022 23:30:03,xl,BTC,22897.51,1658950203,9.69,1.94
27-07-2022 23:30:05,el,BTC,22896.14,1658950205,9.69,0
28-07-2022 07:00:01,xl,BTC,23290.13,1658977201,9.9,1.72
28-07-2022 19:45:02,el,BTC,23679.1,1659023102,10.3,0
28-07-2022 20:30:01,xl,BTC,23901.52,1659025801,10.27,0.94
29-07-2022 19:00:02,el,BTC,24027.4,1659106802,3.91,0
30-07-2022 17:30:00,xl,BTC,24499.0,1659187800,3.87,1.96
01-08-2022 15:15:01,es,BTC,23002.4,1659352501,-3.36,0
02-08-2022 13:45:01,xs,BTC,22681.6,1659433501,-2.85,1.41
02-08-2022 18:15:01,es,BTC,22766.83,1659449701,-2.85,0
04-08-2022 22:45:00,xs,BTC,22538.54,1659638700,-4.11,1.01
08-08-2022 01:45:00,el,BTC,23299.03,1659908700,0.49,0
08-08-2022 10:45:01,xl,BTC,23706.77,1659941101,3.06,1.75
08-08-2022 11:30:01,el,BTC,23817.03,1659943801,3.53,0
08-08-2022 13:00:01,xl,BTC,24137.62,1659949201,5.27,1.35
08-08-2022 13:00:03,el,BTC,24143.26,1659949203,5.27,0
11-08-2022 09:15:00,xl,BTC,24582.98,1660194900,7.22,1.82
11-08-2022 10:00:04,el,BTC,24571.85,1660197604,7.25,0
11-08-2022 12:15:01,xl,BTC,24408.97,1660205701,6.23,-0.66
11-08-2022 16:45:01,el,BTC,24693.22,1660221901,4.04,0
15-08-2022 07:45:01,xl,BTC,24822.5,1660535101,0.99,0.52
16-08-2022 09:15:00,es,BTC,23905.55,1660626900,-3.69,0
17-08-2022 18:15:00,xs,BTC,23393.63,1660745700,-1.75,2.19
18-08-2022 20:30:01,es,BTC,23340.01,1660840201,-0.18,0
19-08-2022 04:45:01,xs,BTC,22945.01,1660869901,-2.18,1.72
19-08-2022 05:30:00,es,BTC,22765.4,1660872600,-2.91,0
19-08-2022 10:45:01,xs,BTC,22024.73,1660891501,-5.69,3.36
19-08-2022 11:30:01,es,BTC,21951.91,1660894201,-6.3,0
19-08-2022 13:45:00,xs,BTC,21730.23,1660902300,-7.36,1.02
19-08-2022 23:30:01,es,BTC,21415.46,1660937401,-8.43,0
20-08-2022 02:30:00,xs,BTC,21132.61,1660948200,-9.65,1.34
20-08-2022 03:15:00,es,BTC,20919.6,1660950900,-10.26,0
22-08-2022 01:45:00,el,BTC,21497.22,1661118300,2.17,-2.69
22-08-2022 12:15:01,es,BTC,20967.05,1661156101,-2.04,-2.47
22-08-2022 20:30:01,el,BTC,21344.39,1661185801,-0.08,-1.77
22-08-2022 22:45:01,es,BTC,20997.14,1661193901,-2.2,-1.63
24-08-2022 20:30:01,el,BTC,21748.37,1661358601,0.0,-3.45
26-08-2022 15:15:01,es,BTC,21201.56,1661512501,0.0,-2.51
26-08-2022 19:45:01,xs,BTC,20775.0,1661528701,0.0,2.05
26-08-2022 20:30:01,es,BTC,20575.76,1661531401,0.0,0
27-08-2022 03:15:02,xs,BTC,20326.32,1661555702,0.0,1.23
27-08-2022 04:00:04,es,BTC,20239.75,1661558404,0.0,0
27-08-2022 09:15:03,xs,BTC,19988.48,1661577303,0.0,1.26
27-08-2022 19:45:00,es,BTC,19903.97,1661615100,0.0,0
27-08-2022 19:45:02,xs,BTC,19903.42,1661615102,0.0,0.0
27-08-2022 20:30:01,es,BTC,19879.74,1661617801,0.0,0
29-08-2022 04:00:06,xs,BTC,19552.64,1661731206,0.0,1.67
29-08-2022 04:45:01,es,BTC,19668.98,1661733901,0.0,0
29-08-2022 19:00:04,el,BTC,20176.18,1661785204,0.0,-2.51
30-08-2022 09:15:00,xl,BTC,20425.0,1661836500,0.0,1.23
30-08-2022 09:15:01,el,BTC,20423.88,1661836501,0.0,0
31-08-2022 19:45:01,es,BTC,20110.46,1661960701,0.0,-1.53
01-09-2022 19:00:08,xs,BTC,19694.98,1662044408,0.0,2.11
01-09-2022 19:45:01,es,BTC,19778.13,1662047101,0.0,0
01-09-2022 21:15:02,xs,BTC,19739.56,1662052502,0.0,0.2
02-09-2022 22:45:01,es,BTC,20011.21,1662144301,0.0,0
06-09-2022 05:30:04,el,BTC,20036.09,1662427804,0.0,-0.12
06-09-2022 18:15:01,es,BTC,19732.55,1662473701,0.0,-1.51
06-09-2022 21:15:04,xs,BTC,19166.09,1662484504,0.0,2.96
06-09-2022 22:00:03,es,BTC,19094.47,1662487203,0.0,0
06-09-2022 22:00:06,xs,BTC,19091.89,1662487206,0.0,0.01
06-09-2022 22:45:01,es,BTC,18986.43,1662489901,0.0,0
07-09-2022 00:15:02,xs,BTC,18775.6,1662495302,0.0,1.12
07-09-2022 07:00:04,es,BTC,18615.78,1662519604,0.0,0
09-09-2022 07:45:01,el,BTC,19819.69,1662695101,0.0,-6.07
09-09-2022 08:30:01,xl,BTC,20298.99,1662697801,0.0,2.42
09-09-2022 09:15:00,el,BTC,20346.68,1662700500,0.0,0
09-09-2022 10:00:03,xl,BTC,20530.73,1662703203,0.0,0.9
09-09-2022 10:45:01,el,BTC,20649.34,1662705901,0.0,0
09-09-2022 13:00:01,xl,BTC,20779.34,1662714001,0.0,0.63
09-09-2022 20:30:01,el,BTC,21336.85,1662741001,0.0,0
11-09-2022 02:30:01,xl,BTC,21623.44,1662849001,0.0,1.34
11-09-2022 19:45:01,el,BTC,21695.13,1662911101,0.0,0
12-09-2022 06:15:01,xl,BTC,21815.47,1662948901,0.0,0.55
12-09-2022 11:30:02,el,BTC,22005.65,1662967802,0.0,0
12-09-2022 16:00:03,xl,BTC,22316.3,1662984003,0.0,1.41
13-09-2022 10:45:01,el,BTC,22376.38,1663051501,0.0,0
13-09-2022 10:45:01,xl,BTC,22376.38,1663051501,0.0,0.0
13-09-2022 14:30:01,el,BTC,22478.28,1663065001,0.0,0
13-09-2022 16:45:02,xl,BTC,21664.83,1663073102,0.0,-3.62
13-09-2022 19:45:01,es,BTC,20903.68,1663083901,0.0,0
13-09-2022 23:30:02,xs,BTC,20203.61,1663097402,0.0,3.47
14-09-2022 22:45:01,es,BTC,19846.34,1663181101,0.0,0
15-09-2022 19:45:01,xs,BTC,19807.0,1663256701,0.0,0.2
15-09-2022 20:30:00,es,BTC,19787.17,1663259400,0.0,0
16-09-2022 21:15:01,xs,BTC,19446.8,1663348501,0.0,1.75
16-09-2022 22:00:00,es,BTC,19441.86,1663351200,0.0,0
19-09-2022 07:00:02,xs,BTC,18766.77,1663556402,0.0,3.6
19-09-2022 07:45:01,es,BTC,18717.08,1663559101,0.0,0
19-09-2022 10:00:04,xs,BTC,18436.0,1663567204,0.0,1.52
19-09-2022 10:45:00,es,BTC,18300.4,1663569900,0.0,0
22-09-2022 02:30:00,xs,BTC,18354.34,1663799400,0.0,-0.29
26-09-2022 01:45:01,es,BTC,18801.9,1664142301,0.0,0
27-09-2022 04:45:01,el,BTC,19298.21,1664239501,0.0,-2.57
27-09-2022 05:30:02,xl,BTC,19725.59,1664242202,0.0,2.21
27-09-2022 06:15:00,el,BTC,19706.98,1664244900,0.0,0
27-09-2022 06:15:01,xl,BTC,19707.79,1664244901,0.0,0.0
27-09-2022 07:00:02,el,BTC,20054.92,1664247602,0.0,0
27-09-2022 07:00:02,xl,BTC,20056.02,1664247602,0.0,0.01
27-09-2022 07:45:01,el,BTC,20108.24,1664250301,0.0,0
02-10-2022 13:45:00,es,BTC,19259.36,1664703900,0.0,-4.22
03-10-2022 03:15:01,xs,BTC,18967.81,1664752501,0.0,1.54
03-10-2022 04:00:02,es,BTC,19060.76,1664755202,0.0,0
03-10-2022 22:45:00,el,BTC,19617.19,1664822700,0.0,-2.84
04-10-2022 12:15:00,xl,BTC,20070.5,1664871300,0.0,2.31
04-10-2022 12:15:01,el,BTC,20068.67,1664871301,0.0,0
04-10-2022 18:15:01,xl,BTC,20180.61,1664892901,0.0,0.56
04-10-2022 18:15:01,el,BTC,20179.62,1664892901,0.0,0
06-10-2022 18:15:02,es,BTC,19943.75,1665065702,0.0,-1.17
07-10-2022 17:30:05,xs,BTC,19603.04,1665149405,0.0,1.74
07-10-2022 17:30:05,es,BTC,19602.11,1665149405,0.0,0
09-10-2022 01:45:03,xs,BTC,19336.47,1665265503,0.0,1.37
09-10-2022 02:30:01,es,BTC,19355.85,1665268201,0.0,0
11-10-2022 04:45:01,xs,BTC,19040.0,1665449101,0.0,1.66
11-10-2022 04:45:01,es,BTC,19039.43,1665449101,0.0,0
11-10-2022 18:15:01,xs,BTC,19032.82,1665497701,0.0,0.03
11-10-2022 19:00:01,es,BTC,19031.75,1665500401,0.0,0
13-10-2022 15:15:00,xs,BTC,18715.92,1665659700,0.0,1.69
13-10-2022 16:00:02,es,BTC,18750.57,1665662402,0.0,0
13-10-2022 16:45:01,xs,BTC,18328.7,1665665101,0.0,2.3
13-10-2022 16:45:02,es,BTC,18329.29,1665665102,0.0,0
13-10-2022 23:30:02,el,BTC,19344.81,1665689402,0.0,-5.25
14-10-2022 06:15:00,xl,BTC,19813.6,1665713700,0.0,2.42
17-10-2022 01:00:01,el,BTC,19333.36,1665954001,0.0,0
20-10-2022 05:30:01,es,BTC,19004.86,1666229401,0.0,-1.7
21-10-2022 16:45:01,xs,BTC,18819.14,1666356301,0.0,0.99
21-10-2022 16:45:02,es,BTC,18819.1,1666356302,0.0,0
23-10-2022 08:30:01,el,BTC,19217.14,1666499401,0.0,-2.07
24-10-2022 01:45:00,xl,BTC,19464.35,1666561500,0.0,1.29
25-10-2022 19:45:01,el,BTC,19667.77,1666712701,0.0,0
25-10-2022 21:15:01,xl,BTC,20103.65,1666718101,0.0,2.22
25-10-2022 21:15:01,el,BTC,20105.0,1666718101,0.0,0
26-10-2022 13:00:03,xl,BTC,20679.98,1666774803,0.0,2.86
26-10-2022 13:45:01,el,BTC,20648.35,1666777501,0.0,0
26-10-2022 19:00:02,xl,BTC,20840.96,1666796402,0.0,0.93
26-10-2022 20:30:01,el,BTC,20829.01,1666801801,0.0,0
28-10-2022 12:15:01,es,BTC,20133.28,1666944901,0.0,-3.34
29-10-2022 14:30:01,el,BTC,20859.17,1667039401,0.0,-3.48
31-10-2022 18:15:01,es,BTC,20347.53,1667225701,0.0,-2.45
04-11-2022 10:45:02,el,BTC,20574.7,1667544302,0.0,-1.1
04-11-2022 19:00:05,xl,BTC,21216.8,1667574005,0.0,3.12
04-11-2022 19:00:05,el,BTC,21220.6,1667574005,0.0,0
07-11-2022 02:30:02,es,BTC,21128.0,1667773802,0.0,-0.44
07-11-2022 10:45:01,xs,BTC,20884.5,1667803501,0.0,1.17
07-11-2022 11:30:02,es,BTC,20781.0,1667806202,0.0,0
07-11-2022 12:15:01,xs,BTC,20684.8,1667808901,0.0,0.47
07-11-2022 12:15:01,es,BTC,20684.8,1667808901,0.0,0
08-11-2022 02:30:03,xs,BTC,20441.6,1667860203,0.0,1.19
08-11-2022 07:45:01,es,BTC,20303.3,1667879101,0.0,0
08-11-2022 08:30:01,xs,BTC,19752.8,1667881801,0.0,2.79
08-11-2022 09:15:02,es,BTC,19542.2,1667884502,0.0,0
08-11-2022 19:00:05,xs,BTC,19407.7,1667919605,0.0,0.69
08-11-2022 19:00:05,es,BTC,19405.3,1667919605,0.0,0
08-11-2022 22:45:01,xs,BTC,18735.7,1667933101,0.0,3.57
08-11-2022 22:45:01,es,BTC,18730.2,1667933101,0.0,0
08-11-2022 23:30:03,xs,BTC,17609.0,1667935803,0.0,6.37
08-11-2022 23:30:04,es,BTC,17666.5,1667935804,0.0,0
09-11-2022 00:15:01,xs,BTC,18163.2,1667938501,0.0,-2.73
09-11-2022 00:15:02,es,BTC,18166.7,1667938502,0.0,0
09-11-2022 13:45:01,xs,BTC,17834.0,1667987101,0.0,1.87
09-11-2022 13:45:01,es,BTC,17833.9,1667987101,0.0,0
09-11-2022 14:30:02,xs,BTC,17386.8,1667989802,0.0,2.57
09-11-2022 15:15:01,es,BTC,17720.9,1667992501,0.0,0
09-11-2022 19:45:02,xs,BTC,17153.8,1668008702,0.0,3.31
09-11-2022 19:45:03,es,BTC,17155.2,1668008703,0.0,0
09-11-2022 22:00:01,xs,BTC,16941.1,1668016801,0.0,1.26
09-11-2022 22:45:01,es,BTC,16500.5,1668019501,0.0,0
10-11-2022 01:00:01,xs,BTC,16224.6,1668027601,0.0,1.7
10-11-2022 01:45:02,es,BTC,15766.9,1668030302,0.0,0
10-11-2022 01:45:03,xs,BTC,15783.0,1668030303,0.0,-0.1
10-11-2022 02:30:01,es,BTC,15925.0,1668033001,0.0,0
10-11-2022 02:30:02,xs,BTC,15927.1,1668033002,0.0,-0.01
10-11-2022 15:15:01,es,BTC,16362.0,1668078901,0.0,0
18-11-2022 15:15:00,el,BTC,16752.0,1668770100,0.0,-2.33
20-11-2022 16:00:01,es,BTC,16517.6,1668945601,0.0,-1.4
21-11-2022 02:30:00,xs,BTC,16324.0,1668983400,0.0,1.19
21-11-2022 03:15:00,es,BTC,16295.8,1668986100,0.0,0
21-11-2022 04:45:01,xs,BTC,16201.9,1668991501,0.0,0.58
21-11-2022 04:45:01,es,BTC,16202.2,1668991501,0.0,0
21-11-2022 06:15:01,xs,BTC,16042.5,1668996901,0.0,1.0
21-11-2022 07:00:00,es,BTC,16004.0,1668999600,0.0,0
21-11-2022 23:30:03,xs,BTC,15796.7,1669059003,0.0,1.31
22-11-2022 00:15:01,es,BTC,15796.8,1669061701,0.0,0
22-11-2022 00:15:01,xs,BTC,15796.8,1669061701,0.0,0.0
22-11-2022 01:00:00,es,BTC,15774.8,1669064400,0.0,0
22-11-2022 02:30:01,xs,BTC,15790.2,1669069801,0.0,-0.1
22-11-2022 11:30:01,es,BTC,15710.6,1669102201,0.0,0
23-11-2022 23:30:01,el,BTC,16418.7,1669231801,0.0,-4.31
24-11-2022 06:15:00,xl,BTC,16745.6,1669256100,0.0,1.99
25-11-2022 16:00:02,el,BTC,16523.4,1669377602,0.0,0
28-11-2022 05:30:01,es,BTC,16222.2,1669599001,0.0,-1.82
30-11-2022 04:45:02,el,BTC,16825.2,1669769102,0.0,-3.58
