open,high,low,close,osc11,m_osc11
16164.838834334634,16171.4,16154.2,16164.399999999998,60.22000156715553,60.38766074499493
16164.619417167316,16164.619417167316,16133.3,16151.0,56.33323028902696,56.46336800628967
16157.809708583658,16172.6,16143.5,16158.725,58.01557432186944,58.15174309802018
16158.267354291827,16190.3,16158.267354291827,16175.225,61.43336624705837,61.57904529495235
16166.746177145911,16173.9,16139.2,16156.925,55.9894043275546,56.09212388623692
16161.835588572956,16161.835588572956,16119.4,16137.375,50.80934517984629,50.87664046252344
16149.605294286475,16149.605294286475,16113.6,16130.8,49.16197253432824,49.21911516437046
16140.202647143238,16140.202647143238,16120.8,16130.6,49.109812790127805,49.166642729664865
16135.40132357162,16135.40132357162,16101.0,16122.15,46.84823871206353,46.89202810482537
16128.77566178581,16128.77566178581,16090.0,16108.275,43.32049583145831,43.345961563787455
16118.525330892906,16118.525330892906,16077.6,16096.05,40.4316418360014,40.44393223288868
16107.287665446453,16107.287665446453,16080.0,16091.325,39.33969672027304,39.34743580812696
16099.306332723228,16099.306332723228,16023.6,16053.8,31.95791165221786,31.941046196546406
16076.553166361611,16076.553166361611,15828.0,15951.825,20.629369253957563,20.595588492901058
16014.189083180809,16014.189083180809,15920.7,15943.1,19.9768707688054,19.942883053858267
15978.644541590402,15990.6,15955.1,15966.975,26.799765324987348,26.780898090143758
15972.8097707952,15972.8097707952,15933.4,15950.3,25.184675662402952,25.164229892285867
15961.5548853976,16005.4,15927.8,15967.675,29.92361337444493,29.911932404784412
15964.6149426988,16014.6,15964.6149426988,15999.5,37.70683053785151,37.70734952868031
15982.0574713494,15994.2,15944.8,15970.975,34.05576208608193,34.051613020089775
15976.5162356747,15976.5162356747,15930.3,15949.375,31.56347781062526,31.556711540116893
15962.94561783735,15962.94561783735,15860.0,15916.425,28.17602642461425,28.166443219443558
15939.685308918672,15939.685308918672,15870.0,15900.8,26.71201597125005,26.701479248855037
15920.242654459336,15948.3,15912.2,15926.15,32.811614592150875,32.80750103003119
15923.196327229669,15948.3,15923.196327229669,15933.55,34.5247207679611,34.52222989717758
15928.373163614831,15971.3,15928.373163614831,15947.375,37.71963587308502,37.719958928386085
15937.874081807417,15989.0,15937.874081807417,15969.225,42.49552860345651,42.499542542389655
15953.549540903708,15979.9,15953.549540903708,15975.925,43.91573829706102,43.92073064985823
15964.737270451851,15989.6,15964.737270451851,15978.9,44.57035905574019,44.57578400298084
15971.818635225927,15997.6,15959.8,15982.175,45.32689836042818,45.33280880010869
15976.996817612962,15995.2,15974.5,15985.55,46.14269369071518,46.14911028447466
15981.27340880648,15990.0,15959.2,15973.35,43.60954989373003,43.61386966714077
15977.31170440324,15979.2,15962.9,15971.175,43.15469894483379,43.158663691268714
15974.24335220162,15997.0,15974.24335220162,15986.05,47.209986634281925,47.216234423398745
15980.146676100809,15997.0,15976.0,15989.45,48.12100117906592,48.12770758891387
15984.798338050405,15994.0,15960.0,15978.65,45.438575089362224,45.44333243148211
15981.724169025205,15981.724169025205,15927.6,15952.775,39.72511084273945,39.72633701545615
15967.2495845126,15967.2495845126,15925.2,15942.725000000002,37.74016356956909,37.740360521802906
15954.9872922563,15954.9872922563,15880.0,15917.7,33.280823173803626,33.27907937942642
15936.34364612815,15948.2,15887.7,15916.575,33.091524859671964,33.08971005516053
15926.459323064077,15940.2,15868.4,15907.15,31.47624024050197,31.473857179696907
15916.804661532038,15916.804661532038,15816.2,15860.35,24.960845326875003,24.956854752743517
15888.577330766018,15892.6,15805.5,15852.05,24.011563313261505,24.007430091028844
15870.313665383008,15886.9,15848.8,15865.625,28.782144431227778,28.77965763840979
15867.969332691504,15906.9,15865.9,15883.65,34.648885142396594,34.64816826100616
15875.80966634575,15887.9,15845.7,15867.075,32.03550535290891,32.034198009388334
15871.442333172876,15871.442333172876,15832.6,15851.475,29.760369538327765,29.75863379843291
15861.458666586435,15897.4,15836.5,15868.025,35.03186942180798,35.031381085797875
15864.74183329322,15903.6,15864.74183329322,15890.75,41.52175299483192,41.522551342015255
15877.74591664661,15909.0,15877.74591664661,15898.55,43.60412940303089,43.60528236609353
15888.147958323303,15939.9,15888.147958323303,15912.125,47.1325715013936,47.13426075213297
15900.136479161652,15906.4,15876.0,15893.625,43.16868607099889,43.16960720314272
15896.880739580824,15940.9,15887.7,15912.15,47.894281311692126,47.89581010043996
15904.515369790412,15957.2,15900.3,15928.6,51.73238769535122,51.73431866973161
15916.557684895208,15938.4,15911.5,15923.325,50.44909350011422,50.45080870791718
15919.941342447604,15947.9,15919.3,15929.825,52.02824884442304,52.03010935855088
15924.883171223802,15964.5,15924.883171223802,15945.25,55.64110344873143,55.64324687952956
15935.0665856119,15956.1,15935.0665856119,15948.725,56.43707269265416,56.43926919013612
15941.89579280595,15965.8,15941.89579280595,15952.85,57.41394278439446,57.41619983719461
15947.372896402974,15983.0,15947.372896402974,15965.55,60.36111578810236,60.36352500377512
15956.461448201488,16200.0,15956.461448201488,16088.0,76.93515782961592,76.93756868958631
16022.230724100744,16620.0,16022.230724100744,16349.075,88.23258122085802,88.23416207962084
16185.652862050372,16435.6,16185.652862050372,16360.55,88.49922299574452,88.50077612655069
16273.101431025185,16426.8,16273.101431025185,16359.25,88.25523817114258,88.25677963385199
16316.175715512592,16564.6,16316.175715512592,16449.1,90.2549478064092,90.25627703639273
16382.637857756295,16512.6,16382.637857756295,16484.9,90.91843571840286,90.91968997720238
16433.768928878148,16742.7,16433.768928878148,16590.225,92.52986246479682,92.53092519173191
16511.996964439073,16636.3,16511.996964439073,16592.1,92.55518797078084,92.55624758073259
16552.048482219536,16579.0,16512.0,16547.825,85.20907870104509,85.20992443056213
16549.93674110977,16549.93674110977,16460.4,16506.15,78.86399829073805,78.86467729595003
16528.043370554886,16536.0,16455.6,16492.125,76.7915828245686,76.79221099149578
16510.084185277443,16516.7,16460.2,16483.7,75.50794528692943,75.50854285820762
16496.89209263872,16500.0,16413.6,16459.05,71.72995327938612,71.73046476655121
16477.971046319362,16477.971046319362,16372.8,16422.675,66.44657457439506,66.44697560210366
16450.323023159683,16484.0,16432.0,16459.15,68.91878884589653,68.9191918737137
16454.736511579842,16672.4,16454.736511579842,16564.7,74.72277383506811,74.72316183670124
16509.71825578992,16798.3,16509.71825578992,16703.0,79.99424579992606,79.99459618331899
16606.35912789496,16845.6,16606.35912789496,16754.475,81.53754717806876,81.53788223012114
16680.41706394748,16784.4,16680.41706394748,16741.425,79.85564672923891,79.85596238395
16710.92103197374,16826.0,16710.92103197374,16763.15,80.5740349513034,80.57434449201783
16737.03551598687,16748.4,16710.0,16728.475,75.92026452882911,75.92052479885473
16732.755257993434,16842.7,16718.2,16776.925,77.8457036774089,77.84595508544324
16754.840128996715,16894.5,16752.0,16808.3,79.01586003603794,79.01610504360076
16781.57006449836,16824.5,16755.7,16788.05,76.21772981539877,76.21795028070844
16784.81003224918,16859.3,16778.8,16805.4,76.97022291159148,76.97044053290972
16795.10501612459,16814.8,16765.0,16788.65,74.51881727641108,74.51901493528702
16791.877508062295,16827.9,16780.3,16804.05,75.29778406601673,75.29797969669853
16797.963754031145,16864.3,16797.963754031145,16836.574999999997,76.90370080485395,76.90389145521453
16817.26937701557,16921.5,16817.26937701557,16877.050000000003,78.75469209938474,78.75487567449301
16847.15968850779,16874.9,16781.1,16832.425,71.91182155209039,71.91196148280412
16839.792344253896,16861.2,16798.2,16829.125,71.41763859181245,71.4177755746454
16834.458672126948,16921.6,16834.458672126948,16870.9,73.8660259810386,73.86616022757381
16852.679336063477,16905.8,16833.0,16862.45,72.51294892893523,72.51307583487632
16857.564668031737,16867.4,16803.5,16838.975,68.74543197971181,68.74553940627169
16848.269834015868,16850.0,16794.8,16829.025,67.15283401475762,67.15293363174001
16838.647417007935,16841.7,16755.1,16803.100000000002,63.05404440086537,63.054125079341844
16820.87370850397,16820.87370850397,16752.8,16775.675,58.95463060381268,58.95469401296623
16798.274354251982,16808.1,16753.1,16781.0,59.5051420451154,59.50520619686257
16789.63717712599,16816.5,16766.2,16786.375,60.08705693936447,60.087121828975214
16788.006088562994,16788.006088562994,16705.2,16742.65,53.36843651165087,53.36847712552206
16765.328044281498,16779.2,16716.6,16742.35,53.32438091216672,53.32442138099834
16753.839022140746,16785.0,16753.839022140746,16766.625,56.456663971527945,56.45670912091706
16760.232011070373,16775.4,16735.0,16754.525,54.49363151378935,54.49367061912816
16757.378505535187,16777.5,16723.0,16753.125,54.25855575492616,54.25859415809402
16755.251752767595,16797.8,16755.251752767595,16778.449999999997,57.80451832195336,57.80456117134821
16766.850876383796,16786.0,16750.1,16771.125,56.44161036080169,56.44164941398019
16768.987938191898,16792.2,16746.9,16766.375,55.52732418864819,55.52736077059488
16767.68146909595,16767.68146909595,16672.0,16721.225,47.62949775068351,47.62951550605244
16744.453234547975,16744.453234547975,16687.5,16703.825,44.97462004928681,44.97463249068438
16724.13911727399,16724.13911727399,16650.0,16687.6,42.59063891871832,42.5906470234165
16705.869558636994,16715.0,16672.7,16688.05,42.6813882566834,42.6813964883268
16696.959779318495,16702.5,16680.3,16688.65,42.81119438552059,42.81120279797479
16692.804889659248,16695.1,16655.0,16671.824999999997,40.07078237070694,40.070786303445665
16682.314944829624,16689.9,16635.0,16666.15,39.16024168039628,39.16024424400063
16674.232472414813,16709.0,16674.232472414813,16687.925,44.38251792424157,44.382526977693914
16681.078736207404,16707.5,16678.5,16689.75,44.81010182227758,44.81011135128968
16685.414368103702,16710.0,16685.414368103702,16698.275,46.865075615598656,46.86508731230131
16691.84468405185,16730.0,16671.2,16708.775,49.36582421769029,49.36583828911747
16700.309842025927,16749.8,16700.309842025927,16727.024999999998,53.465272362916494,53.465289702133774
16713.667421012964,16740.6,16713.667421012964,16726.25,53.26804284653179,53.26805991053975
16719.958710506482,16732.0,16704.0,16721.550000000003,52.01487702622383,52.01489237814081
16720.754355253244,16770.4,16720.754355253244,16745.175,57.43548647181759,57.435505118341794
16732.964677626624,16759.7,16732.964677626624,16751.175000000003,58.71115646729952,58.71117570298237
16742.069838813313,16766.5,16731.1,16745.574999999997,56.99426330492403,56.99428047821295
16743.822419406657,16784.2,16721.9,16751.825,58.45450013621464,58.45451795874621
16747.823709703327,16780.0,16747.823709703327,16766.15,61.66717673753835,61.667195683513
16756.986854851664,16786.5,16735.9,16757.875,58.83676346870706,58.83677944226952
16757.430927425834,16757.430927425834,16706.7,16730.775,50.63946308506863,50.63947159154211
16744.102963712918,16771.1,16724.9,16737.975,52.53169217165394,52.53170151559916
16741.038981856458,16741.038981856458,16710.0,16723.0,48.37776694253285,48.37777319526608
16732.01949092823,16734.9,16701.0,16714.875,46.241241862362365,46.241246682486
16723.447245464115,16723.447245464115,16702.2,16710.35,45.04802915468989,45.04803322123319
16716.898622732057,16716.898622732057,16702.0,16708.275,44.48120399923971,44.481207719479315
16712.58681136603,16744.0,16706.8,16721.574999999997,48.91790577532202,48.91791132376562
16717.08090568301,16737.9,16717.08090568301,16731.075000000004,51.87617043890485,51.87617700117586
16724.077952841508,16755.6,16710.0,16735.6,53.26450719027225,53.26451417174551
16729.838976420753,16760.0,16729.838976420753,16745.75,56.30928715310132,56.30929492734313
16737.794488210377,16770.0,16737.794488210377,16753.775,58.60551636732865,58.605524624419665
16745.78474410519,16778.7,16745.78474410519,16764.3,61.46595389342886,61.46596261367469
16755.042372052594,16839.2,16755.042372052594,16788.225,67.04133034333013,67.04133952523026
16771.633686026296,16803.7,16763.4,16782.475000000002,64.62138032779043,64.6213884572457
16777.05434301315,16793.2,16764.5,16776.95,62.29455914060477,62.29456630904103
16777.002171506574,16812.9,16777.002171506574,16791.35,65.75548786793053,65.75549528118113
16784.176085753286,16794.3,16744.0,16776.5,59.67256914030356,59.67257442780512
16780.338042876643,16795.8,16771.2,16783.2,61.40724687208526,61.40725232511926
16781.769021438322,16790.0,16775.3,16785.15,61.9206427173885,61.92064821263865
16783.459510719164,16794.9,16760.2,16779.725000000002,59.54731039873921,59.54731517319563
16781.59225535958,16800.0,16771.8,16785.375,61.21465050044952,61.21465542175359
16783.48362767979,16801.7,16765.1,16784.175000000003,60.6429421462561,60.6429469048702
16783.829313839895,16811.5,16770.4,16788.5,62.01972918989896,62.01973405331776
16786.164656919947,16804.2,16774.7,16788.375,61.95227483586229,61.952279680715314
16787.269828459976,16813.0,16771.0,16791.6,63.06832450339618,63.06832941935021
16789.434914229987,16880.0,16789.434914229987,16835.375,74.15162648560934,74.15163140823184
16812.404957114995,16856.6,16750.1,16807.35,61.439408502691705,61.43941117303729
16809.877478557497,16818.6,16757.1,16779.925,52.03774291769491,52.03774429720907
16794.901239278748,16794.901239278748,16743.8,16764.775,47.69575893475338,47.695759825727286
16779.838119639375,16779.838119639375,16747.5,16762.6,47.08830391475132,47.088304742798634
16771.219059819687,16775.7,16750.9,16764.65,47.7635887197379,47.763589593824044
16767.934529909842,16769.8,16741.1,16759.225,46.08730632132743,46.087307029151724
16763.57976495492,16777.0,16744.2,16759.45,46.171684177237175,46.17168489076787
16761.51488247746,16761.51488247746,16725.1,16743.05,41.11999604182814,41.11999631396223
16752.282441238727,16759.6,16728.2,16741.975,40.804842767513456,40.80484301506905
16747.128720619363,16765.0,16730.1,16744.875,42.094176132856106,42.09417646503635
16746.001860309683,16754.3,16739.1,16747.175,43.151749889468405,43.151750288069316
16746.588430154843,16760.0,16741.1,16749.05,44.048879778392106,44.04888023122272
16747.81921507742,16762.0,16747.0,16754.175,46.53261037682563,46.53261096966847
16750.997107538707,16756.8,16740.4,16747.899999999998,43.95953037489419,43.95953077825346
16749.448553769354,16749.448553769354,16708.6,16727.8,36.91753712821662,36.917537106800836
16738.62427688468,16738.62427688468,16671.0,16699.125,29.62615440901564,29.626154092567166
16718.87463844234,16718.87463844234,16678.5,16690.325,27.810826836036213,27.81082646903631
16704.59981922117,16704.59981922117,16658.0,16681.25,26.038880077459524,26.03887966992228
16692.924909610585,16713.1,16690.8,16697.575,34.165026980291444,34.16502687846242
16695.249954805295,16704.6,16680.4,16692.350000000002,32.918396750452715,32.9183966137704
16693.799977402647,16700.0,16681.7,16690.375,32.436607834206555,32.43660768483702
16692.087488701323,16708.6,16688.2,16697.35,35.99919392965242,35.99919389104014
16694.718744350663,16738.0,16694.718744350663,16717.85,45.15298961781753,45.152989811264675
16706.28437217533,16756.2,16706.28437217533,16739.6,52.85709470369349,52.85709503384697
16722.942186087665,16794.8,16722.942186087665,16765.15,59.97033555915103,59.97033596796831
16744.046093043835,16820.0,16744.046093043835,16793.75,66.13082960042783,66.1308300404755
16768.898046521917,16795.7,16752.4,16776.725000000002,60.19228287417919,60.19228319210559
16772.81152326096,16795.8,16763.2,16775.35,59.72579708035431,59.72579738937831
16774.08076163048,16789.0,16765.5,16775.925,59.865872285070566,59.86587259494636
16775.002880815242,16809.8,16765.2,16783.824999999997,61.8301319578498,61.830132278254034
16779.41394040762,16801.7,16779.41394040762,16793.324999999997,64.10521683509182,64.10521716438514
16786.36947020381,16804.0,16786.36947020381,16797.175000000003,65.01529147525204,65.01529180710774
16791.772235101904,16808.8,16773.6,16793.125,63.200018830021925,63.200019131455576
16792.448617550952,16833.0,16785.0,16804.725,66.11800341344951,66.11800372229311
16798.586808775475,16823.5,16787.4,16808.4,67.01047719718068,67.01047750721361
16803.493404387737,16849.7,16795.1,16822.375,70.22260176365344,70.22260207379134
16812.93420219387,16878.0,16762.9,16810.7,64.56654631990958,64.56654655602378
16811.817101096934,16811.817101096934,16746.0,16773.25,50.5121495895724,50.512149678951936
16792.53355054847,17150.0,16790.9,16944.0,76.07900929198297,76.07900941901968
16868.266775274235,17068.6,16868.266775274235,17010.3,80.3286359167291,80.32863603265633
16939.283387637115,17009.7,16939.283387637115,16976.949999999997,73.27675701439304,73.27675710279746
16958.116693818556,17124.8,16958.116693818556,17042.949999999997,77.48858012020996,77.48858020340823
17000.533346909277,17142.1,17000.533346909277,17093.225,80.06591102634187,80.06591110474375
17046.87917345464,17188.0,17046.87917345464,17114.0,81.03230769804634,81.03230777433453
17080.43958672732,17159.6,17080.43958672732,17119.75,81.30248840886537,81.30248848453192
17100.09479336366,17139.7,17090.7,17109.875,79.21557529700257,79.21557536722744
17104.98489668183,17115.0,17057.0,17088.525,74.74825543755158,74.74825549674762
17096.754948340917,17100.0,17060.7,17079.65,72.90763332626629,72.90763338116403
17088.20247417046,17088.20247417046,17036.1,17066.1,70.07065908118776,70.07065912974134
17077.15123708523,17083.9,17042.1,17065.3,69.89772491359139,69.89772496176926
17071.225618542616,17094.5,16635.0,16878.975,43.17264211470869,43.172642120042426
16975.100309271307,16975.100309271307,16492.0,16630.175000000003,27.8565657555304,27.856565749940525
16802.637654635655,16882.6,16572.8,16737.175,38.03746536054257,38.0374653608977
16769.906327317825,16900.0,16689.3,16796.4,42.84527697427107,42.845276976844644
16783.153163658913,16783.153163658913,16639.1,16698.899999999998,37.664082542476,37.664082542610615
16741.026581829457,16766.0,16688.0,16721.775,39.51222611990333,39.51222612077044
16731.40079091473,16797.6,16716.2,16750.049999999996,41.80880222771,41.808802229424586
16740.72539545736,16785.0,16711.9,16745.6,41.541478645274815,41.54147864687661
16743.16269772868,16755.0,16707.8,16726.525,40.350490112358266,40.35049011347349
16734.84384886434,16741.0,16657.7,16697.425000000003,38.53539826301222,38.535398263435916
16716.134424432174,16716.134424432174,16576.2,16647.725,35.59074004606049,35.59074004549083
16681.929712216086,16681.929712216086,16589.0,16628.475,34.49136848927269,34.491368488372935
16655.202356108042,16655.202356108042,16591.6,16618.35,33.898260368124184,33.89826036705555
16636.77617805402,16636.77617805402,16559.0,16595.275,32.52554835885938,32.525548357424626
16616.025589027013,16658.0,16595.1,16614.125,34.84664454210095,34.84664454138397
16615.075294513506,16615.075294513506,16500.0,16560.025,31.4977330796018,31.497733078081993
16587.550147256756,16587.550147256756,16405.2,16493.5,27.941685216146908,27.94168521397754
16540.525073628378,16556.1,16499.2,16524.174999999996,31.76699965339445,31.766999652176665
16532.350036814187,16569.1,16501.0,16529.675,32.45932658547227,32.4593265844167
16531.012518407093,16531.012518407093,16456.0,16499.2,30.6062531430684,30.60625314169493
16515.106259203545,16579.0,16504.3,16538.75,35.733948344429635,35.73394834412679
16526.928129601773,16574.0,16526.928129601773,16554.1,37.65934322756491,37.65934322762413
16540.514064800886,16633.1,16540.514064800886,16577.425,40.572882112966646,40.572882113532295
16558.969532400442,16610.0,16558.969532400442,16591.525,42.32756984913912,42.327569849985665
16575.247266200222,16665.6,16575.247266200222,16615.824999999997,45.323866520934864,45.32386652221925
16595.53613310011,16629.1,16595.53613310011,16610.1,44.734195088312745,44.73419508948684
16602.818066550055,16638.8,16600.5,16618.550000000003,45.85393191746347,45.85393191878788
16610.68403327503,16637.8,16602.4,16620.275,46.09404360092878,46.09404360228448
16615.479516637515,16665.6,16603.0,16633.15,47.949348779562335,47.949348781148686
16624.31475831876,16661.6,16624.31475831876,16648.5,50.15212838210032,50.15212838393487
16636.40737915938,16641.6,16572.0,16606.775,44.6239104749368,44.623910475864996
16621.59118957969,16621.59118957969,16550.0,16568.15,40.20575644322662,40.20575644355591
16594.870594789845,16594.870594789845,16506.0,16533.275,36.674955529844574,36.674955529775346
16564.072797394925,16564.072797394925,16461.7,16505.800000000003,34.13191208682943,34.131912086517254
16534.936398697464,16534.936398697464,16440.4,16490.9,32.803485891323675,32.80348589089927
16512.918199348733,16529.6,16479.8,16498.725,34.25075842884543,34.250758428562754
16505.821599674367,16556.4,16484.9,16514.275,37.14780041001591,37.147800409999405
16510.048299837184,16558.5,16510.048299837184,16538.675000000003,41.503314439475794,41.50331443981544
16524.361649918596,16548.0,16516.9,16535.425000000003,41.09482178129677,41.09482178160011
16529.8933249593,16558.6,16509.4,16533.375,40.82189271146133,40.82189271174078
16531.634162479648,16538.0,16520.0,16528.6,40.1529569331996,40.152956933421706
16530.117081239823,16599.6,16529.1,16556.975,45.8332559342804,45.833255934886836
16543.546040619913,16594.0,16543.546040619913,16579.3,49.8651447324353,49.86514473326293
16561.423020309958,16598.3,16561.423020309958,16584.074999999997,50.71022744989227,50.71022745076084
16572.749010154977,16593.0,16545.6,16577.55,49.4827732129464,49.48277321371617
16575.14950507749,16617.1,16564.6,16590.5,51.96771888879531,51.96771888967694
16582.824752538745,16601.5,16570.1,16587.375,51.31178591296318,51.31178591379466
16585.09987626937,16590.2,16495.2,16542.9,42.99437642042201,42.99437642070408
16563.999938134686,16563.999938134686,16457.0,16490.050000000003,35.60798849892187,35.60798849885052
16527.024969067345,16527.024969067345,16371.0,16432.725000000002,29.656517010868697,29.65651701060463
16479.87498453367,16479.87498453367,16350.0,16389.95,26.14498984887355,26.144989848534298
16434.912492266834,16458.0,16398.5,16426.45,33.39246566342001,33.392465663312194
16430.68124613342,16460.3,16418.7,16438.425000000003,35.62446968760641,35.62446968756118
16434.55312306671,16474.4,16430.3,16451.45,38.055881844723416,38.05588184474172
16443.001561533354,16479.1,16415.9,16449.525,37.828479814156125,37.82847981416857
16446.263280766678,16497.0,16430.5,16466.7,41.20422283802373,41.20422283811617
16456.48164038334,16510.0,16450.4,16480.800000000003,43.89741779904752,43.89741779919716
16468.64082019167,16480.0,16456.2,16469.800000000003,42.27067426481118,42.27067426491954
16469.220410095837,16484.1,16422.5,16453.725,39.94126950133104,39.94126950138511
16461.47270504792,16486.6,16431.6,16455.425,40.31585193429872,40.315851934360154
16458.448852523958,16502.0,16458.448852523958,16482.05,45.99674452077564,45.99674452093722
16470.24942626198,16499.4,16449.3,16473.074999999997,44.46049624450821,44.46049624463669
16471.66221313099,16472.2,16442.9,16455.725000000002,41.57005206117218,41.57005206124357
16463.693606565495,16476.5,16450.0,16460.275,42.62351871527448,42.62351871536201
16461.98430328275,16509.2,16460.1,16482.9,47.67539945965238,47.6753994598085
16472.442151641375,16534.8,16432.9,16482.275,47.550846645073214,47.55084664522705
16477.35857582069,16522.0,16461.4,16490.825,49.49471483851868,49.494714838695
16484.091787910344,16519.2,16484.091787910344,16508.949999999997,53.434639228748885,53.434639228964144
16496.52089395517,16522.0,16496.52089395517,16508.425,53.30492596824252,53.304925968455514
16502.472946977585,16517.3,16502.472946977585,16509.425,53.536292605330445,53.53629260554546
