date-time,pos,Asset,price,ts,btc_24hr_pc,PnL
16-08-2022 12:15:10,es,BTC,24016.12,1660637710,0.24,0
16-08-2022 12:40:07,xs,BTC,24022.94,1660639207,-0.07,-0.03
16-08-2022 12:40:09,el,BTC,24023.81,1660639209,-0.07,0
16-08-2022 13:55:08,xl,BTC,24094.15,1660643708,-0.22,0.29
16-08-2022 13:55:09,es,BTC,24095.0,1660643709,-0.22,0
16-08-2022 15:10:09,xs,BTC,24063.47,1660648209,-0.87,0.13
16-08-2022 15:10:10,el,BTC,24059.54,1660648210,-0.87,0
16-08-2022 15:30:10,xl,BTC,24029.32,1660649410,-0.66,-0.13
16-08-2022 15:30:12,es,BTC,24034.08,1660649412,-0.66,0
16-08-2022 15:50:07,xs,BTC,24055.48,1660650607,-0.03,-0.09
16-08-2022 15:50:09,el,BTC,24055.33,1660650609,-0.03,0
16-08-2022 16:10:09,xl,BTC,24046.42,1660651809,-0.16,-0.04
16-08-2022 16:10:10,es,BTC,24049.64,1660651810,-0.16,0
16-08-2022 17:10:10,xs,BTC,23965.15,1660655410,-0.41,0.35
16-08-2022 17:10:12,el,BTC,23965.99,1660655412,-0.41,0
16-08-2022 21:30:10,xl,BTC,23801.63,1660671010,-1.6,-0.69
16-08-2022 21:30:11,es,BTC,23800.75,1660671011,-1.6,0
17-08-2022 01:30:09,xs,BTC,23959.08,1660685409,-0.55,-0.66
17-08-2022 01:30:10,el,BTC,23959.08,1660685410,-0.55,0
17-08-2022 03:00:08,xl,BTC,23846.9,1660690808,-0.7,-0.47
17-08-2022 03:00:09,es,BTC,23846.81,1660690809,-0.7,0
17-08-2022 03:40:08,xs,BTC,23887.5,1660693208,-1.07,-0.17
17-08-2022 03:40:11,el,BTC,23886.33,1660693211,-1.07,0
17-08-2022 04:00:09,xl,BTC,23856.08,1660694409,-0.98,-0.13
17-08-2022 04:00:10,es,BTC,23856.08,1660694410,-0.98,0
17-08-2022 08:40:09,xs,BTC,24030.49,1660711209,-0.01,-0.73
17-08-2022 08:40:11,el,BTC,24030.79,1660711211,-0.01,0
17-08-2022 10:25:07,xl,BTC,24377.42,1660717507,1.56,1.44
17-08-2022 10:25:09,es,BTC,24379.96,1660717509,1.56,0
17-08-2022 12:20:09,xs,BTC,23842.3,1660724409,-0.75,2.26
17-08-2022 12:20:10,el,BTC,23842.37,1660724410,-0.75,0
17-08-2022 12:25:08,xl,BTC,23784.94,1660724708,-0.96,-0.24
17-08-2022 12:25:08,es,BTC,23783.49,1660724708,-0.96,0
17-08-2022 14:35:07,xs,BTC,23785.48,1660732507,-1.21,-0.01
17-08-2022 14:35:09,el,BTC,23785.3,1660732509,-1.21,0
17-08-2022 14:40:09,xl,BTC,23748.05,1660732809,-1.25,-0.16
17-08-2022 14:40:11,es,BTC,23748.88,1660732811,-1.25,0
17-08-2022 17:25:07,xs,BTC,23638.71,1660742707,-1.22,0.47
17-08-2022 17:25:09,el,BTC,23639.22,1660742709,-1.22,0
17-08-2022 17:35:08,xl,BTC,23614.18,1660743308,-1.51,-0.11
17-08-2022 17:35:09,es,BTC,23593.05,1660743309,-1.51,0
17-08-2022 18:05:08,xs,BTC,23433.91,1660745108,-1.84,0.68
17-08-2022 18:05:10,el,BTC,23436.0,1660745110,-1.84,0
17-08-2022 21:10:08,xl,BTC,23405.16,1660756208,-2.01,-0.13
17-08-2022 21:10:09,es,BTC,23404.48,1660756209,-2.01,0
18-08-2022 00:15:09,xs,BTC,23311.15,1660767309,-2.73,0.4
18-08-2022 00:15:10,el,BTC,23311.5,1660767310,-2.73,0
18-08-2022 01:05:07,xl,BTC,23360.17,1660770307,-2.63,0.21
18-08-2022 01:05:09,es,BTC,23361.63,1660770309,-2.63,0
18-08-2022 02:15:09,xs,BTC,23327.09,1660774509,-2.45,0.15
18-08-2022 02:15:10,el,BTC,23328.74,1660774510,-2.45,0
18-08-2022 03:00:07,xl,BTC,23347.56,1660777207,-2.09,0.08
18-08-2022 03:00:08,es,BTC,23345.28,1660777208,-2.09,0
18-08-2022 03:35:09,xs,BTC,23343.16,1660779309,-2.1,0.01
18-08-2022 03:35:11,el,BTC,23343.77,1660779311,-2.1,0
18-08-2022 03:55:09,xl,BTC,23310.72,1660780509,-2.42,-0.14
18-08-2022 03:55:10,es,BTC,23311.35,1660780510,-2.42,0
18-08-2022 04:35:07,xs,BTC,23397.16,1660782907,-2.46,-0.37
18-08-2022 04:35:09,el,BTC,23403.54,1660782909,-2.46,0
18-08-2022 05:10:08,xl,BTC,23442.75,1660785008,-2.29,0.17
18-08-2022 05:10:09,es,BTC,23442.32,1660785009,-2.29,0
18-08-2022 05:20:09,xs,BTC,23466.27,1660785609,-2.18,-0.1
18-08-2022 05:20:11,el,BTC,23463.54,1660785611,-2.18,0
18-08-2022 05:35:07,xl,BTC,23453.96,1660786507,-2.49,-0.04
18-08-2022 05:35:08,es,BTC,23452.44,1660786508,-2.49,0
18-08-2022 06:00:10,xs,BTC,23473.08,1660788010,-1.98,-0.09
18-08-2022 06:00:12,el,BTC,23473.72,1660788012,-1.98,0
18-08-2022 06:25:08,xl,BTC,23463.43,1660789508,-1.85,-0.04
18-08-2022 06:25:09,es,BTC,23463.01,1660789509,-1.85,0
18-08-2022 07:00:08,xs,BTC,23460.22,1660791608,-2.22,0.01
18-08-2022 07:00:09,el,BTC,23459.82,1660791609,-2.22,0
