date-time,pos,Asset,price,ts,btc_24hr_pc,PnL
30-05-2022 11:00:03,el,BTC,30688.7,1653788703,0.0,0
31-05-2022 00:24:54,xl,BTC,31197.07,1653942294,0.0,1.66
31-05-2022 03:00:00,el,BTC,31769.52,1653951600,0.0,0
31-05-2022 20:43:11,xl,BTC,32246.42,1654015391,0.0,1.5
31-05-2022 22:00:02,el,BTC,32118.56,1654020002,0.0,0
01-06-2022 21:00:00,es,BTC,30419.63,1654102800,0.0,-5.29
01-06-2022 21:21:53,xs,BTC,30020.0,1654104113,0.0,1.33
01-06-2022 22:00:01,es,BTC,30179.68,1654106401,0.0,0
02-06-2022 00:28:34,xs,BTC,29709.67,1654115314,0.0,1.58
02-06-2022 01:00:01,es,BTC,29629.09,1654117201,0.0,0
06-06-2022 00:00:00,el,BTC,30049.86,1654459200,0.0,-1.4
06-06-2022 06:00:06,xl,BTC,30865.64,1654480806,0.0,2.71
06-06-2022 07:00:00,el,BTC,30926.11,1654484400,0.0,0
06-06-2022 09:00:01,xl,BTC,31222.9,1654491601,0.0,0.96
06-06-2022 10:00:00,el,BTC,31169.04,1654495200,0.0,0
06-06-2022 19:00:01,xl,BTC,31511.08,1654527601,0.0,1.1
07-06-2022 07:00:01,es,BTC,29398.53,1654570801,0.0,0
08-06-2022 02:00:01,el,BTC,31404.64,1654639201,0.0,-6.39
08-06-2022 10:00:01,es,BTC,30548.9,1654668001,0.0,-2.72
10-06-2022 05:00:01,xs,BTC,29769.46,1654822801,0.0,2.62
10-06-2022 06:00:01,es,BTC,29879.46,1654826401,0.0,0
10-06-2022 11:00:02,xs,BTC,30105.85,1654844402,0.0,-0.75
10-06-2022 19:00:01,es,BTC,29565.01,1654873201,0.0,0
10-06-2022 21:00:02,xs,BTC,29043.9,1654880402,0.0,1.79
10-06-2022 22:00:00,es,BTC,29111.95,1654884000,0.0,0
11-06-2022 16:00:01,xs,BTC,28734.01,1654948801,0.0,1.32
11-06-2022 17:00:00,es,BTC,28479.6,1654952400,0.0,0
11-06-2022 20:00:02,xs,BTC,28407.48,1654963202,0.0,0.25
11-06-2022 21:00:01,es,BTC,28474.0,1654966801,0.0,0
12-06-2022 07:00:01,xs,BTC,27414.67,1655002801,0.0,3.86
12-06-2022 09:00:00,es,BTC,27436.64,1655010000,0.0,0
12-06-2022 19:00:03,xs,BTC,27814.79,1655046003,0.0,-1.36
13-06-2022 04:00:01,es,BTC,26571.81,1655078401,0.0,0
13-06-2022 04:00:03,xs,BTC,26569.24,1655078403,0.0,0.01
13-06-2022 05:00:01,es,BTC,26299.69,1655082001,0.0,0
13-06-2022 06:00:01,xs,BTC,25771.6,1655085601,0.0,2.05
13-06-2022 07:00:00,es,BTC,25341.4,1655089200,0.0,0
13-06-2022 07:00:01,xs,BTC,25345.14,1655089201,0.0,-0.01
13-06-2022 08:00:01,es,BTC,25516.22,1655092801,0.0,0
13-06-2022 08:00:02,xs,BTC,25501.67,1655092802,0.0,0.06
13-06-2022 09:00:01,es,BTC,25380.48,1655096401,0.0,0
13-06-2022 11:00:02,xs,BTC,25347.71,1655103602,0.0,0.13
13-06-2022 12:00:03,es,BTC,24816.21,1655107203,0.0,0
13-06-2022 12:00:04,xs,BTC,24816.21,1655107204,0.0,0.0
13-06-2022 13:00:01,es,BTC,24189.03,1655110801,0.0,0
13-06-2022 13:00:04,xs,BTC,24171.99,1655110804,0.0,0.07
13-06-2022 14:00:00,es,BTC,24039.58,1655114400,0.0,0
13-06-2022 14:00:01,xs,BTC,24030.58,1655114401,0.0,0.04
13-06-2022 15:00:01,es,BTC,24000.02,1655118001,0.0,0
13-06-2022 16:00:02,xs,BTC,23736.64,1655121602,0.0,1.11
13-06-2022 17:00:00,es,BTC,23682.68,1655125200,0.0,0
13-06-2022 18:00:04,xs,BTC,23638.71,1655128804,0.0,0.19
13-06-2022 19:00:01,es,BTC,22815.88,1655132401,0.0,0
13-06-2022 19:00:01,xs,BTC,22815.88,1655132401,0.0,0.0
13-06-2022 20:00:01,es,BTC,23272.6,1655136001,0.0,0
14-06-2022 04:00:02,xs,BTC,22479.75,1655164802,0.0,3.53
14-06-2022 07:00:01,es,BTC,21550.99,1655175601,0.0,0
14-06-2022 09:00:01,xs,BTC,21978.28,1655182801,0.0,-1.94
15-06-2022 10:00:00,es,BTC,21215.63,1655272800,0.0,0
15-06-2022 10:00:02,xs,BTC,21231.0,1655272802,0.0,-0.07
15-06-2022 11:00:02,es,BTC,21344.6,1655276402,0.0,0
15-06-2022 12:00:03,xs,BTC,20710.55,1655280003,0.0,3.06
15-06-2022 13:00:00,es,BTC,20259.69,1655283600,0.0,0
15-06-2022 13:00:03,xs,BTC,20268.8,1655283603,0.0,-0.04
15-06-2022 14:00:00,es,BTC,20247.08,1655287200,0.0,0
15-06-2022 18:00:07,xs,BTC,21564.74,1655301607,0.0,-6.11
16-06-2022 15:00:04,es,BTC,21280.52,1655377204,0.0,0
16-06-2022 15:00:05,xs,BTC,21272.81,1655377205,0.0,0.04
16-06-2022 16:00:01,es,BTC,21036.59,1655380801,0.0,0
16-06-2022 16:00:02,xs,BTC,21035.95,1655380802,0.0,0.0
16-06-2022 17:00:01,es,BTC,21147.46,1655384401,0.0,0
17-06-2022 01:00:01,xs,BTC,20701.32,1655413201,0.0,2.16
17-06-2022 06:00:01,es,BTC,20894.6,1655431201,0.0,0
18-06-2022 11:00:04,xs,BTC,19430.13,1655535604,0.0,7.54
18-06-2022 14:00:01,es,BTC,19171.41,1655546401,0.0,0
18-06-2022 22:00:01,xs,BTC,18625.0,1655575201,0.0,2.93
18-06-2022 23:00:00,es,BTC,18221.96,1655578800,0.0,0
18-06-2022 23:00:01,xs,BTC,18221.95,1655578801,0.0,0.0
19-06-2022 00:00:03,es,BTC,18061.01,1655582403,0.0,0
19-06-2022 01:00:01,xs,BTC,17813.99,1655586001,0.0,1.39
19-06-2022 02:00:00,es,BTC,18517.63,1655589600,0.0,0
19-06-2022 03:00:01,xs,BTC,19196.14,1655593201,0.0,-3.53
19-06-2022 17:00:00,el,BTC,19344.27,1655643600,0.0,0
19-06-2022 23:00:05,xl,BTC,20267.45,1655665205,0.0,4.77
20-06-2022 01:00:00,el,BTC,20639.06,1655672400,0.0,0
20-06-2022 01:00:01,xl,BTC,20646.59,1655672401,0.0,0.04
20-06-2022 02:00:01,el,BTC,20407.12,1655676001,0.0,0
20-06-2022 14:00:01,xl,BTC,20642.93,1655719201,0.0,1.16
20-06-2022 17:00:01,el,BTC,20555.67,1655730001,0.0,0
21-06-2022 11:00:02,xl,BTC,21190.66,1655794802,0.0,3.09
21-06-2022 12:00:02,el,BTC,21122.98,1655798402,0.0,0
21-06-2022 18:00:03,xl,BTC,21630.01,1655820003,0.0,2.4
21-06-2022 19:00:01,el,BTC,21595.0,1655823601,0.0,0
22-06-2022 11:00:02,xl,BTC,20105.25,1655881202,0.0,-6.9
22-06-2022 12:00:03,es,BTC,20097.19,1655884803,0.0,0
23-06-2022 01:00:01,xs,BTC,19875.57,1655931601,0.0,1.12
23-06-2022 06:00:03,es,BTC,20377.34,1655949603,0.0,0
24-06-2022 04:00:03,el,BTC,21104.75,1656028803,0.0,-3.45
24-06-2022 07:00:02,xl,BTC,21167.51,1656039602,0.0,0.3
24-06-2022 08:00:04,el,BTC,21073.04,1656043204,0.0,0
24-06-2022 17:00:01,xl,BTC,21215.25,1656075601,0.0,0.67
24-06-2022 18:00:56,el,BTC,21243.15,1656079256,0.0,0
25-06-2022 03:00:01,xl,BTC,21311.69,1656111601,0.0,0.32
25-06-2022 04:00:02,el,BTC,21234.89,1656115202,0.0,0
25-06-2022 12:00:04,xl,BTC,21507.89,1656144004,0.0,1.29
25-06-2022 14:00:01,el,BTC,21432.69,1656151201,0.0,0
26-06-2022 16:00:03,xl,BTC,21706.67,1656244803,0.0,1.28
26-06-2022 18:00:02,el,BTC,21406.36,1656252002,0.0,0
27-06-2022 06:00:02,es,BTC,21090.54,1656295202,0.0,-1.48
27-06-2022 14:00:02,el,BTC,21461.98,1656324002,0.0,-1.73
27-06-2022 20:00:04,es,BTC,20750.71,1656345604,0.0,-3.31
28-06-2022 23:00:02,xs,BTC,20341.53,1656442802,0.0,2.01
29-06-2022 00:00:03,es,BTC,20251.01,1656446403,0.0,0
29-06-2022 11:00:02,xs,BTC,19941.32,1656486002,0.0,1.55
29-06-2022 13:00:02,es,BTC,19988.56,1656493202,0.0,0
30-06-2022 11:00:05,xs,BTC,19403.0,1656572405,0.0,3.02
30-06-2022 12:00:05,es,BTC,19435.58,1656576005,0.0,0
30-06-2022 13:00:03,xs,BTC,19221.81,1656579603,0.0,1.11
30-06-2022 14:00:04,es,BTC,19139.83,1656583204,0.0,0
30-06-2022 14:00:05,xs,BTC,19137.33,1656583205,0.0,0.01
30-06-2022 15:00:02,es,BTC,19102.93,1656586802,0.0,0
30-06-2022 18:00:04,xs,BTC,18860.01,1656597604,0.0,1.29
30-06-2022 19:00:04,es,BTC,19124.38,1656601204,0.0,0
01-07-2022 01:00:02,xs,BTC,18754.55,1656622802,0.0,1.97
01-07-2022 06:00:02,el,BTC,20422.72,1656640802,0.0,0
03-07-2022 09:00:04,xl,BTC,19256.21,1656824404,0.0,-5.71
03-07-2022 14:00:01,es,BTC,19042.26,1656842401,0.0,0
04-07-2022 02:00:01,el,BTC,19300.0,1656885601,0.0,-1.34
04-07-2022 16:00:03,xl,BTC,19823.44,1656936003,0.0,2.71
04-07-2022 18:00:00,el,BTC,19529.08,1656943200,0.0,0
04-07-2022 20:00:01,xl,BTC,19801.48,1656950401,0.0,1.39
04-07-2022 22:00:01,el,BTC,19907.74,1656957601,0.0,0
04-07-2022 22:00:01,xl,BTC,19907.75,1656957601,0.0,0.0
04-07-2022 23:00:00,el,BTC,19930.72,1656961200,0.0,0
05-07-2022 03:00:02,xl,BTC,20165.33,1656975602,0.0,1.18
05-07-2022 04:00:02,el,BTC,20234.25,1656979202,0.0,0
05-07-2022 05:00:02,xl,BTC,20399.71,1656982802,0.0,0.82
05-07-2022 06:00:01,el,BTC,20294.1,1656986401,0.0,0
05-07-2022 18:00:02,es,BTC,19391.68,1657029602,0.0,-4.45
06-07-2022 01:00:01,el,BTC,20455.6,1657054801,0.0,-5.2
06-07-2022 01:00:04,xl,BTC,20467.08,1657054804,0.0,0.06
06-07-2022 02:00:01,el,BTC,20379.88,1657058401,0.0,0
07-07-2022 19:00:02,xl,BTC,20926.37,1657206002,0.0,2.68
07-07-2022 21:00:00,el,BTC,21090.23,1657213200,0.0,0
07-07-2022 21:00:02,xl,BTC,21088.29,1657213202,0.0,-0.01
07-07-2022 22:00:01,el,BTC,20910.66,1657216801,0.0,0
08-07-2022 00:00:02,xl,BTC,21816.61,1657224002,0.0,4.33
08-07-2022 01:00:01,el,BTC,21624.04,1657227601,0.0,0
08-07-2022 06:00:01,xl,BTC,22140.23,1657245601,0.0,2.39
08-07-2022 07:00:01,el,BTC,21990.21,1657249201,0.0,0
10-07-2022 08:00:01,es,BTC,21291.51,1657425601,0.0,-3.18
10-07-2022 18:00:01,xs,BTC,21076.94,1657461601,0.0,1.02
10-07-2022 20:00:01,es,BTC,20899.04,1657468801,0.0,0
11-07-2022 06:00:02,xs,BTC,20545.38,1657504802,0.0,1.72
11-07-2022 08:00:02,es,BTC,20540.15,1657512002,0.0,0
12-07-2022 02:00:01,xs,BTC,20238.83,1657576801,0.0,1.49
12-07-2022 05:00:03,es,BTC,19815.59,1657587603,0.0,0
12-07-2022 12:00:02,xs,BTC,19730.22,1657612802,0.0,0.43
12-07-2022 13:00:00,es,BTC,19773.01,1657616400,0.0,0
13-07-2022 00:00:02,xs,BTC,19391.01,1657656002,0.0,1.97
13-07-2022 02:00:01,es,BTC,19347.53,1657663201,0.0,0
13-07-2022 17:00:03,xs,BTC,19153.77,1657717203,0.0,1.01
13-07-2022 19:00:02,es,BTC,19580.35,1657724402,0.0,0
14-07-2022 05:00:01,el,BTC,20312.03,1657760401,0.0,-3.6
14-07-2022 15:00:01,es,BTC,19781.1,1657796401,0.0,-2.61
14-07-2022 23:00:02,el,BTC,20701.52,1657825202,0.0,-4.45
15-07-2022 13:00:02,xl,BTC,20876.79,1657875602,0.0,0
15-07-2022 19:00:01,el,BTC,20892.46,1657897201,0.0,0
16-07-2022 00:00:03,xl,BTC,21166.18,1657915203,0.0,1.31
16-07-2022 02:00:01,el,BTC,20966.99,1657922401,0.0,0
16-07-2022 21:00:01,xl,BTC,21471.04,1657990801,0.0,2.4
16-07-2022 22:00:05,el,BTC,21268.31,1657994405,0.0,0
18-07-2022 10:00:02,xl,BTC,21868.89,1658124002,0.0,2.82
18-07-2022 11:00:22,el,BTC,22201.28,1658127622,0.0,0
18-07-2022 13:00:02,xl,BTC,22291.99,1658134802,0.0,0.41
18-07-2022 14:00:01,el,BTC,22242.66,1658138401,0.0,0
18-07-2022 20:00:02,xl,BTC,22674.55,1658160002,0.0,1.94
18-07-2022 21:00:00,el,BTC,22199.96,1658163600,0.0,0
19-07-2022 20:00:02,xl,BTC,23143.17,1658246402,0.0,4.25
19-07-2022 21:00:01,el,BTC,23235.9,1658250001,0.0,0
19-07-2022 22:00:01,xl,BTC,23459.19,1658253601,0.0,0.96
19-07-2022 23:00:01,el,BTC,23410.55,1658257201,0.0,0
20-07-2022 02:00:01,xl,BTC,23647.97,1658268001,0.0,1.01
20-07-2022 03:00:01,el,BTC,23503.54,1658271601,0.0,0
20-07-2022 18:00:01,xl,BTC,23779.47,1658325601,0.0,1.17
20-07-2022 21:00:01,el,BTC,23686.11,1658336401,0.0,0
21-07-2022 18:00:02,es,BTC,22709.36,1658412002,0.0,-4.12
21-07-2022 19:00:01,xs,BTC,22557.26,1658415601,0.0,0.67
22-07-2022 02:00:00,el,BTC,23207.71,1658440800,0.0,0
22-07-2022 14:00:01,xl,BTC,23453.71,1658484001,1.94,1.06
22-07-2022 18:00:02,el,BTC,23457.73,1658498402,3.32,0
23-07-2022 01:00:00,es,BTC,22603.46,1658523600,-2.38,-3.64
23-07-2022 16:00:02,xs,BTC,22220.47,1658577602,-5.85,1.72
23-07-2022 18:00:01,es,BTC,22337.45,1658584801,-4.76,0
23-07-2022 22:00:02,xs,BTC,22026.66,1658599202,-4.28,1.41
23-07-2022 23:00:01,es,BTC,22077.57,1658602801,-4.13,0
25-07-2022 19:00:03,xs,BTC,21890.15,1658761203,-3.9,0.86
26-07-2022 06:00:01,es,BTC,21086.81,1658800801,-5.08,0
27-07-2022 13:00:02,el,BTC,21355.32,1658912402,1.36,-1.26
27-07-2022 21:00:01,xl,BTC,21532.78,1658941201,2.83,0.83
28-07-2022 00:00:02,el,BTC,22793.67,1658952002,8.9,0
28-07-2022 00:00:04,xl,BTC,22785.01,1658952004,8.9,-0.04
28-07-2022 01:00:01,el,BTC,22777.25,1658955601,8.54,0
28-07-2022 07:00:01,xl,BTC,23290.12,1658977201,9.9,2.25
28-07-2022 08:00:01,el,BTC,23134.68,1658980801,9.76,0
28-07-2022 20:00:01,xl,BTC,23750.26,1659024001,10.3,2.66
28-07-2022 23:00:01,el,BTC,23806.02,1659034801,5.53,0
29-07-2022 11:00:01,xl,BTC,23935.7,1659078001,3.54,0.54
30-07-2022 05:00:01,el,BTC,23918.59,1659142801,0.16,0
30-07-2022 17:00:01,xl,BTC,24385.65,1659186001,3.69,1.95
30-07-2022 18:00:01,el,BTC,24491.19,1659189601,3.36,0
01-08-2022 04:00:02,es,BTC,23293.47,1659312002,-1.47,-4.89
01-08-2022 15:00:01,xs,BTC,23034.6,1659351601,-3.31,1.12
01-08-2022 17:00:02,es,BTC,23134.57,1659358802,-2.81,0
01-08-2022 22:00:02,xs,BTC,22961.6,1659376802,-3.26,0.75
02-08-2022 01:00:02,es,BTC,23126.52,1659387602,-2.86,0
02-08-2022 23:00:06,el,BTC,22987.73,1659466806,0.13,0.6
03-08-2022 17:00:01,xl,BTC,23263.0,1659531601,2.32,1.2
03-08-2022 18:00:11,el,BTC,23326.25,1659535211,2.37,0
04-08-2022 05:00:03,es,BTC,23005.76,1659574803,0.93,-1.37
04-08-2022 23:00:01,xs,BTC,22538.55,1659639601,-4.03,2.07
05-08-2022 00:00:04,es,BTC,22457.39,1659643204,-4.3,0
05-08-2022 09:00:01,el,BTC,23154.63,1659675601,0.29,-3.01
07-08-2022 06:00:01,es,BTC,22911.2,1659837601,-1.35,-1.05
07-08-2022 23:00:01,el,BTC,23215.93,1659898801,0.15,-1.31
08-08-2022 11:00:02,xl,BTC,23740.0,1659942002,3.15,2.26
08-08-2022 12:00:03,el,BTC,23810.59,1659945603,3.45,0
08-08-2022 13:00:01,xl,BTC,24136.27,1659949201,5.27,1.37
08-08-2022 14:00:02,el,BTC,24093.22,1659952802,4.85,0
09-08-2022 18:00:06,es,BTC,23049.77,1660053606,-4.52,-4.33
09-08-2022 19:00:01,xs,BTC,23096.07,1660057201,-4.34,-0.2
09-08-2022 20:00:04,es,BTC,23074.99,1660060804,-3.82,0
10-08-2022 05:00:03,xs,BTC,22763.87,1660093203,-4.29,1.37
10-08-2022 07:00:02,es,BTC,22913.28,1660100402,-3.76,0
10-08-2022 19:00:05,el,BTC,24024.42,1660143605,3.92,-4.63
11-08-2022 06:00:01,xl,BTC,24436.44,1660183201,6.78,1.72
11-08-2022 08:00:03,el,BTC,24328.66,1660190403,6.39,0
11-08-2022 10:00:01,xl,BTC,24564.09,1660197601,7.25,0.97
11-08-2022 11:00:03,el,BTC,24542.17,1660201203,7.0,0
11-08-2022 17:00:01,xl,BTC,24868.32,1660222801,3.66,1.33
11-08-2022 19:00:05,el,BTC,24560.35,1660230005,2.34,0
14-08-2022 23:00:01,es,BTC,24277.08,1660503601,-0.68,-1.15
15-08-2022 08:00:03,el,BTC,24874.83,1660536003,1.2,-2.4
15-08-2022 12:00:04,es,BTC,24023.1,1660550404,-3.4,-3.42
16-08-2022 19:00:01,xs,BTC,23713.86,1660662001,-1.65,1.3
16-08-2022 20:00:03,es,BTC,23901.56,1660665603,-1.34,0
17-08-2022 18:00:02,xs,BTC,23419.17,1660744802,-1.98,2.06
17-08-2022 20:00:02,es,BTC,23392.38,1660752002,-2.13,0
19-08-2022 05:00:01,xs,BTC,22929.41,1660870801,-2.24,2.02
19-08-2022 06:00:03,es,BTC,22754.74,1660874403,-3.02,0
19-08-2022 11:00:02,xs,BTC,21896.08,1660892402,-6.2,3.92
19-08-2022 12:00:02,es,BTC,21907.89,1660896002,-6.44,0
19-08-2022 15:00:01,xs,BTC,21613.45,1660906801,-7.94,1.36
19-08-2022 16:00:06,es,BTC,21446.56,1660910406,-8.78,0
20-08-2022 02:00:04,xs,BTC,21074.8,1660946404,-9.76,1.76
21-08-2022 02:00:01,es,BTC,21120.8,1661032801,0.19,0
